obsnme,obsval,weight,standard_deviation,obgnme
wp_ht_2356_20190815,237.9969816,0.5,9.144,zb003
wp_ht_2356_20190912,236.1194032,0.5,9.144,zb003
wp_ht_2356_20191017,233.8669454,0.5,9.144,zb003
wp_ht_2356_20191113,232.9007161,0.5,9.144,zb003
wp_ht_2356_20191212,232.6172543,0.5,9.144,zb003
wp_ht_2356_20200116,232.2972181,0.0,9.144,valid
wp_ht_2356_20200218,232.2149161,0.0,9.144,valid
wp_ht_2356_20200318,232.0930073,0.0,9.144,valid
wp_ht_2356_20200616,231.2669926,0.0,9.144,valid
wp_ht_2356_20200714,229.4808691,0.0,9.144,valid
wp_ht_2356_20200811,223.2751458,0.0,9.144,valid
wp_ht_2356_20200916,227.2222908,0.0,9.144,valid
wp_ht_2356_20201118,225.8659457,0.0,9.144,valid
wp_ht_2356_20201215,225.7409673,0.0,9.144,valid
wp_ht_2356_20210113,225.7135457,0.0,9.144,valid
wp_ht_2356_20210224,226.0152947,0.0,9.144,valid
wp_ht_2356_20210317,225.2106183,0.0,9.144,valid
wp_ht_2356_20210414,223.1623527,0.0,9.144,valid
wp_ht_2356_20210512,222.5100948,0.0,9.144,valid
wp_ht_2356_20210616,222.5161782,0.0,9.144,valid
wp_ht_2356_20210714,224.3968075,0.0,9.144,valid
wp_ht_2356_20210818,224.357182,0.0,9.144,valid
wo_ht_2356_20150101,231.2592407,0.0,9.144,oobs
wo_ht_2356_20150201,231.7674079,0.0,9.144,oobs
wo_ht_2356_20150301,232.7333406,0.0,9.144,oobs
wo_ht_2356_20150401,233.3603877,0.0,9.144,oobs
wo_ht_2356_20150501,233.7705914,0.0,9.144,oobs
wo_ht_2356_20150601,234.0542558,0.0,9.144,oobs
wo_ht_2356_20150701,234.2634885,0.0,9.144,oobs
wo_ht_2356_20150801,234.4289559,0.0,9.144,oobs
wo_ht_2356_20150901,234.5546891,0.0,9.144,oobs
wo_ht_2356_20151001,234.6543297,0.0,9.144,oobs
wo_ht_2356_20151101,234.7387993,0.0,9.144,oobs
wo_ht_2356_20151201,234.8142051,0.0,9.144,oobs
wo_ht_2356_20160101,234.8857989,0.0,9.144,oobs
wo_ht_2356_20160201,234.949978,0.0,9.144,oobs
wo_ht_2356_20160301,235.0085958,0.0,9.144,oobs
wo_ht_2356_20160401,235.0634509,0.0,9.144,oobs
wo_ht_2356_20160501,235.1153945,0.0,9.144,oobs
wo_ht_2356_20160601,235.1653229,0.0,9.144,oobs
wo_ht_2356_20160701,235.2137992,0.0,9.144,oobs
wo_ht_2356_20160801,235.2591762,0.0,9.144,oobs
wo_ht_2356_20160901,235.3002196,0.0,9.144,oobs
wo_ht_2356_20161001,235.3392536,0.0,9.144,oobs
wo_ht_2356_20161101,235.3775734,0.0,9.144,oobs
wo_ht_2356_20161201,235.4140473,0.0,9.144,oobs
wo_ht_2356_20170101,235.4513621,0.0,9.144,oobs
wo_ht_2356_20170201,235.4847771,0.0,9.144,oobs
wo_ht_2356_20170301,235.516353,0.0,9.144,oobs
wo_ht_2356_20170401,235.5477142,0.0,9.144,oobs
wo_ht_2356_20170501,235.5777035,0.0,9.144,oobs
wo_ht_2356_20170601,235.605694,0.0,9.144,oobs
wo_ht_2356_20170701,235.6301467,0.0,9.144,oobs
wo_ht_2356_20170801,235.653844,0.0,9.144,oobs
wo_ht_2356_20170901,235.6751865,0.0,9.144,oobs
wo_ht_2356_20171001,235.6965999,0.0,9.144,oobs
wo_ht_2356_20171101,235.7181958,0.0,9.144,oobs
wo_ht_2356_20171201,235.7383102,0.0,9.144,oobs
wo_ht_2356_20180101,235.7585772,0.0,9.144,oobs
wo_ht_2356_20180201,235.7773661,0.0,9.144,oobs
wo_ht_2356_20180301,235.7922471,0.0,9.144,oobs
wo_ht_2356_20180401,235.8059123,0.0,9.144,oobs
wo_ht_2356_20180501,235.820258,0.0,9.144,oobs
wo_ht_2356_20180601,235.8281012,0.0,9.144,oobs
wo_ht_2356_20180701,235.8379357,0.0,9.144,oobs
wo_ht_2356_20180801,235.8497902,0.0,9.144,oobs
wo_ht_2356_20180901,235.8672896,0.0,9.144,oobs
wo_ht_2356_20181001,235.878264,0.0,9.144,oobs
wo_ht_2356_20181101,235.8918557,0.0,9.144,oobs
wo_ht_2356_20181201,235.9034701,0.0,9.144,oobs
wo_ht_2356_20190101,235.9121503,0.0,9.144,oobs
wo_ht_2356_20190201,235.9208486,0.0,9.144,oobs
wo_ht_2356_20190301,235.9289853,0.0,9.144,oobs
wo_ht_2356_20190401,235.9362736,0.0,9.144,oobs
wo_ht_2356_20190501,235.9430419,0.0,9.144,oobs
wo_ht_2356_20190601,235.9482215,0.0,9.144,oobs
wo_ht_2356_20190701,235.9545722,0.0,9.144,oobs
wo_ht_2356_20190801,235.9591515,0.0,9.144,oobs
wo_ht_2356_20190901,235.9633403,0.0,9.144,oobs
wo_ht_2356_20191001,235.9663787,0.0,9.144,oobs
wo_ht_2356_20191101,235.9696533,0.0,9.144,oobs
wo_ht_2356_20191201,235.9715508,0.0,9.144,oobs
wo_ht_2356_20200101,235.974256,0.0,9.144,oobs
wo_ht_2356_20200201,235.9766556,0.0,9.144,oobs
wo_ht_2356_20200301,235.9787115,0.0,9.144,oobs
wo_ht_2356_20200401,235.9793825,0.0,9.144,oobs
wo_ht_2356_20200501,235.9798205,0.0,9.144,oobs
wo_ht_2356_20200601,235.9803093,0.0,9.144,oobs
wo_ht_2356_20200701,235.9774839,0.0,9.144,oobs
wo_ht_2356_20200801,235.9761084,0.0,9.144,oobs
wo_ht_2356_20200901,235.9760628,0.0,9.144,oobs
wo_ht_2356_20201001,235.9720369,0.0,9.144,oobs
wo_ht_2356_20201101,235.9702613,0.0,9.144,oobs
wo_ht_2356_20201201,235.9657789,0.0,9.144,oobs
wo_ht_2356_20210101,235.9625363,0.0,9.144,oobs
wo_ht_2356_20210201,235.9600759,0.0,9.144,oobs
wo_ht_2356_20210301,235.9577867,0.0,9.144,oobs
wo_ht_2356_20210401,235.950602,0.0,9.144,oobs
wo_ht_2356_20210501,235.9457631,0.0,9.144,oobs
wo_ht_2356_20210601,235.9378862,0.0,9.144,oobs
wo_ht_2356_20210701,235.9329545,0.0,9.144,oobs
wo_ht_2356_20210801,235.9278517,0.0,9.144,oobs
wo_ht_2356_20210901,235.9207502,0.0,9.144,oobs
wo_ht_2356_20211001,235.913154,0.0,9.144,oobs
wo_ht_2356_20211101,235.9054757,0.0,9.144,oobs
wo_ht_2356_20211201,235.8975886,0.0,9.144,oobs
wp_ht_2368_20150113,296.8751905,0.0,9.144,burnin
wp_ht_2368_20150315,303.2759903,0.0,9.144,burnin
wp_ht_2368_20150408,309.7682264,0.0,9.144,burnin
wp_ht_2368_20150515,313.63919,0.0,9.144,burnin
wp_ht_2368_20150610,317.4491898,0.0,9.144,burnin
wp_ht_2368_20150708,327.2332621,0.0,9.144,burnin
wp_ht_2368_20150812,320.8324623,0.0,9.144,burnin
wp_ht_2368_20150915,311.3836626,0.0,9.144,burnin
wp_ht_2368_20151014,301.9348629,0.0,9.144,burnin
wp_ht_2368_20151119,304.2818265,0.0,9.144,burnin
wp_ht_2368_20151210,305.7143902,0.0,9.144,burnin
wp_ht_2368_20160108,323.2403897,0.0,9.144,burnin
wp_ht_2368_20160209,327.172317,0.0,9.144,burnin
wp_ht_2368_20160316,319.4913349,0.0,9.144,burnin
wp_ht_2368_20160412,314.4011899,0.0,9.144,burnin
wp_ht_2368_20160511,322.1126446,0.0,9.144,burnin
wp_ht_2368_20160622,327.5990444,0.0,9.144,burnin
wp_ht_2368_20160713,327.2942444,0.0,9.144,zb005
wp_ht_2368_20160809,316.5652624,0.0,9.144,zb005
wp_ht_2368_20160914,310.2254264,0.5,9.144,zb005
wp_ht_2368_20161011,307.6651176,0.5,9.144,zb005
wp_ht_2368_20161115,307.6955902,0.5,9.144,zb005
wp_ht_2368_20161213,311.2617538,0.0,9.144,zb005
wp_ht_2368_20170110,313.1515174,0.0,9.144,zb005
wp_ht_2368_20170214,312.6943174,0.5,9.144,zb005
wp_ht_2368_20170322,314.2487899,0.5,9.144,zb005
wp_ht_2368_20170427,315.4375173,0.5,9.144,zb005
wp_ht_2368_20170516,316.3823899,0.0,9.144,zb005
wp_ht_2368_20170613,312.5419174,0.0,9.144,zb005
wp_ht_2368_20170718,298.8259179,0.5,9.144,zb005
wp_ht_2368_20170809,299.6793541,0.5,9.144,zb005
wp_ht_2368_20170919,305.7143902,0.5,9.144,zb005
wp_ht_2368_20171012,301.0814266,0.5,9.144,zb005
wp_ht_2368_20171109,297.3933542,0.5,9.144,zb005
wp_ht_2368_20171214,297.2714268,0.5,9.144,zb005
wp_ht_2368_20180109,295.8388631,0.5,9.144,zb005
wp_ht_2368_20180213,291.5716632,0.5,9.144,zb005
wp_ht_2368_20180316,289.803827,0.5,9.144,zb005
wp_ht_2368_20180419,278.288493,0.5,9.144,zb005
wp_ht_2368_20180510,283.6468635,0.5,9.144,zb005
wp_ht_2368_20180613,280.4617185,0.5,9.144,zb005
wp_ht_2368_20180717,277.8556637,0.5,9.144,zb005
wp_ht_2368_20180808,275.5696637,0.5,9.144,zb005
wp_ht_2368_20180913,277.8861548,0.5,9.144,zb005
wp_ht_2368_20181010,277.7947186,0.5,9.144,zb005
wp_ht_2368_20181113,302.2579501,0.5,9.144,zb005
wp_ht_2368_20181213,307.4548049,0.5,9.144,zb005
wp_ht_2368_20190116,327.2820405,0.0,9.144,zb005
wp_ht_2368_20190220,306.6714667,0.5,9.144,zb005
wp_ht_2368_20190318,319.3298192,0.0,9.144,zb005
wp_ht_2368_20190409,314.2853645,0.5,9.144,zb005
wp_ht_2368_20190513,309.9968264,0.5,9.144,zb005
wp_ht_2368_20190613,324.1700445,0.0,9.144,zb005
wp_ht_2368_20190711,320.2167604,0.0,9.144,zb005
wp_ht_2368_20190813,311.051441,0.5,9.144,zb005
wp_ht_2368_20190911,301.1667796,0.5,9.144,zb005
wp_ht_2368_20191016,298.2224012,0.5,9.144,zb005
wp_ht_2368_20191113,297.6646307,0.5,9.144,zb005
wp_ht_2368_20191218,294.7751141,0.5,9.144,zb005
wp_ht_2368_20200114,292.5013181,0.0,9.144,valid
wp_ht_2368_20200219,288.1579182,0.0,9.144,valid
wp_ht_2368_20200318,286.2285291,0.0,9.144,valid
wp_ht_2368_20200616,278.2823911,0.0,9.144,valid
wp_ht_2368_20200811,275.2343912,0.0,9.144,valid
wp_ht_2368_20200916,275.2343912,0.0,9.144,valid
wp_ht_2368_20201015,275.2343912,0.0,9.144,valid
wp_ht_2368_20201118,275.2343912,0.0,9.144,valid
wp_ht_2368_20201215,275.2343912,0.0,9.144,valid
wp_ht_2368_20210113,275.2343912,0.0,9.144,valid
wp_ht_2368_20210224,275.2343912,0.0,9.144,valid
wp_ht_2368_20210317,275.2343912,0.0,9.144,valid
wp_ht_2368_20210414,275.2343912,0.0,9.144,valid
wp_ht_2368_20210616,276.4901657,0.0,9.144,valid
wp_ht_2368_20210714,280.114242,0.0,9.144,valid
wp_ht_2368_20210818,280.3123508,0.0,9.144,valid
wo_ht_2368_20150101,285.0574599,0.0,9.144,oobs
wo_ht_2368_20150201,285.4317945,0.0,9.144,oobs
wo_ht_2368_20150301,285.4099074,0.0,9.144,oobs
wo_ht_2368_20150401,285.3846106,0.0,9.144,oobs
wo_ht_2368_20150501,285.3600176,0.0,9.144,oobs
wo_ht_2368_20150601,285.3370792,0.0,9.144,oobs
wo_ht_2368_20150701,285.3161174,0.0,9.144,oobs
wo_ht_2368_20150801,285.2968443,0.0,9.144,oobs
wo_ht_2368_20150901,285.2797612,0.0,9.144,oobs
wo_ht_2368_20151001,285.2643529,0.0,9.144,oobs
wo_ht_2368_20151101,285.2503775,0.0,9.144,oobs
wo_ht_2368_20151201,285.2376437,0.0,9.144,oobs
wo_ht_2368_20160101,285.2257662,0.0,9.144,oobs
wo_ht_2368_20160201,285.2151209,0.0,9.144,oobs
wo_ht_2368_20160301,285.2051695,0.0,9.144,oobs
wo_ht_2368_20160401,285.1956129,0.0,9.144,oobs
wo_ht_2368_20160501,285.1865092,0.0,9.144,oobs
wo_ht_2368_20160601,285.1777531,0.0,9.144,oobs
wo_ht_2368_20160701,285.1692662,0.0,9.144,oobs
wo_ht_2368_20160801,285.1608435,0.0,9.144,oobs
wo_ht_2368_20160901,285.1526988,0.0,9.144,oobs
wo_ht_2368_20161001,285.14465,0.0,9.144,oobs
wo_ht_2368_20161101,285.1366582,0.0,9.144,oobs
wo_ht_2368_20161201,285.1286925,0.0,9.144,oobs
wo_ht_2368_20170101,285.1205963,0.0,9.144,oobs
wo_ht_2368_20170201,285.1128714,0.0,9.144,oobs
wo_ht_2368_20170301,285.1051078,0.0,9.144,oobs
wo_ht_2368_20170401,285.0970249,0.0,9.144,oobs
wo_ht_2368_20170501,285.0888676,0.0,9.144,oobs
wo_ht_2368_20170601,285.0806231,0.0,9.144,oobs
wo_ht_2368_20170701,285.0722814,0.0,9.144,oobs
wo_ht_2368_20170801,285.063696,0.0,9.144,oobs
wo_ht_2368_20170901,285.0551356,0.0,9.144,oobs
wo_ht_2368_20171001,285.046457,0.0,9.144,oobs
wo_ht_2368_20171101,285.037658,0.0,9.144,oobs
wo_ht_2368_20171201,285.0287354,0.0,9.144,oobs
wo_ht_2368_20180101,285.0195396,0.0,9.144,oobs
wo_ht_2368_20180201,285.0106683,0.0,9.144,oobs
wo_ht_2368_20180301,285.0016712,0.0,9.144,oobs
wo_ht_2368_20180401,284.992235,0.0,9.144,oobs
wo_ht_2368_20180501,284.9826562,0.0,9.144,oobs
wo_ht_2368_20180601,284.972933,0.0,9.144,oobs
wo_ht_2368_20180701,284.9630536,0.0,9.144,oobs
wo_ht_2368_20180801,284.9528406,0.0,9.144,oobs
wo_ht_2368_20180901,284.9426148,0.0,9.144,oobs
wo_ht_2368_20181001,284.9322188,0.0,9.144,oobs
wo_ht_2368_20181101,284.9216742,0.0,9.144,oobs
wo_ht_2368_20181201,284.910999,0.0,9.144,oobs
wo_ht_2368_20190101,284.9000325,0.0,9.144,oobs
wo_ht_2368_20190201,284.8895008,0.0,9.144,oobs
wo_ht_2368_20190301,284.8788833,0.0,9.144,oobs
wo_ht_2368_20190401,284.867826,0.0,9.144,oobs
wo_ht_2368_20190501,284.8566916,0.0,9.144,oobs
wo_ht_2368_20190601,284.8454859,0.0,9.144,oobs
wo_ht_2368_20190701,284.8342138,0.0,9.144,oobs
wo_ht_2368_20190801,284.8226951,0.0,9.144,oobs
wo_ht_2368_20190901,284.8113044,0.0,9.144,oobs
wo_ht_2368_20191001,284.7998564,0.0,9.144,oobs
wo_ht_2368_20191101,284.7883462,0.0,9.144,oobs
wo_ht_2368_20191201,284.7767728,0.0,9.144,oobs
wo_ht_2368_20200101,284.7649435,0.0,9.144,oobs
wo_ht_2368_20200201,284.7534295,0.0,9.144,oobs
wo_ht_2368_20200301,284.7418466,0.0,9.144,oobs
wo_ht_2368_20200401,284.7299997,0.0,9.144,oobs
wo_ht_2368_20200501,284.7180793,0.0,9.144,oobs
wo_ht_2368_20200601,284.7060862,0.0,9.144,oobs
wo_ht_2368_20200701,284.6940209,0.0,9.144,oobs
wo_ht_2368_20200801,284.6816801,0.0,9.144,oobs
wo_ht_2368_20200901,284.6694465,0.0,9.144,oobs
wo_ht_2368_20201001,284.6571203,0.0,9.144,oobs
wo_ht_2368_20201101,284.6447062,0.0,9.144,oobs
wo_ht_2368_20201201,284.6322052,0.0,9.144,oobs
wo_ht_2368_20210101,284.6194204,0.0,9.144,oobs
wo_ht_2368_20210201,284.6071865,0.0,9.144,oobs
wo_ht_2368_20210301,284.5948886,0.0,9.144,oobs
wo_ht_2368_20210401,284.5821104,0.0,9.144,oobs
wo_ht_2368_20210501,284.5692667,0.0,9.144,oobs
wo_ht_2368_20210601,284.5563597,0.0,9.144,oobs
wo_ht_2368_20210701,284.5433945,0.0,9.144,oobs
wo_ht_2368_20210801,284.5301651,0.0,9.144,oobs
wo_ht_2368_20210901,284.5171062,0.0,9.144,oobs
wo_ht_2368_20211001,284.5040112,0.0,9.144,oobs
wo_ht_2368_20211101,284.4908863,0.0,9.144,oobs
wo_ht_2368_20211201,284.4777363,0.0,9.144,oobs
wo_ht_2369_20150101,250.9060053,0.0,9.144,oobs
wo_ht_2369_20150201,252.0760617,0.0,9.144,oobs
wo_ht_2369_20150301,252.2461157,0.0,9.144,oobs
wo_ht_2369_20150401,252.3527706,0.0,9.144,oobs
wo_ht_2369_20150501,252.432399,0.0,9.144,oobs
wo_ht_2369_20150601,252.4921641,0.0,9.144,oobs
wo_ht_2369_20150701,252.5354455,0.0,9.144,oobs
wo_ht_2369_20150801,252.567073,0.0,9.144,oobs
wo_ht_2369_20150901,252.5876973,0.0,9.144,oobs
wo_ht_2369_20151001,252.6008347,0.0,9.144,oobs
wo_ht_2369_20151101,252.6081748,0.0,9.144,oobs
wo_ht_2369_20151201,252.6106174,0.0,9.144,oobs
wo_ht_2369_20160101,252.6098686,0.0,9.144,oobs
wo_ht_2369_20160201,252.6061605,0.0,9.144,oobs
wo_ht_2369_20160301,252.6001026,0.0,9.144,oobs
wo_ht_2369_20160401,252.5927583,0.0,9.144,oobs
wo_ht_2369_20160501,252.5837266,0.0,9.144,oobs
wo_ht_2369_20160601,252.5737192,0.0,9.144,oobs
wo_ht_2369_20160701,252.5629096,0.0,9.144,oobs
wo_ht_2369_20160801,252.5512384,0.0,9.144,oobs
wo_ht_2369_20160901,252.5387089,0.0,9.144,oobs
wo_ht_2369_20161001,252.5257005,0.0,9.144,oobs
wo_ht_2369_20161101,252.5121325,0.0,9.144,oobs
wo_ht_2369_20161201,252.4977119,0.0,9.144,oobs
wo_ht_2369_20170101,252.4830556,0.0,9.144,oobs
wo_ht_2369_20170201,252.4686738,0.0,9.144,oobs
wo_ht_2369_20170301,252.4537754,0.0,9.144,oobs
wo_ht_2369_20170401,252.4383809,0.0,9.144,oobs
wo_ht_2369_20170501,252.422399,0.0,9.144,oobs
wo_ht_2369_20170601,252.4062088,0.0,9.144,oobs
wo_ht_2369_20170701,252.3896509,0.0,9.144,oobs
wo_ht_2369_20170801,252.3725784,0.0,9.144,oobs
wo_ht_2369_20170901,252.3553654,0.0,9.144,oobs
wo_ht_2369_20171001,252.337784,0.0,9.144,oobs
wo_ht_2369_20171101,252.3200042,0.0,9.144,oobs
wo_ht_2369_20171201,252.3021376,0.0,9.144,oobs
wo_ht_2369_20180101,252.2835446,0.0,9.144,oobs
wo_ht_2369_20180201,252.2656179,0.0,9.144,oobs
wo_ht_2369_20180301,252.2474158,0.0,9.144,oobs
wo_ht_2369_20180401,252.2282945,0.0,9.144,oobs
wo_ht_2369_20180501,252.2087691,0.0,9.144,oobs
wo_ht_2369_20180601,252.1891627,0.0,9.144,oobs
wo_ht_2369_20180701,252.1691747,0.0,9.144,oobs
wo_ht_2369_20180801,252.1486789,0.0,9.144,oobs
wo_ht_2369_20180901,252.128228,0.0,9.144,oobs
wo_ht_2369_20181001,252.1077964,0.0,9.144,oobs
wo_ht_2369_20181101,252.087164,0.0,9.144,oobs
wo_ht_2369_20181201,252.0663912,0.0,9.144,oobs
wo_ht_2369_20190101,252.0449451,0.0,9.144,oobs
wo_ht_2369_20190201,252.0244132,0.0,9.144,oobs
wo_ht_2369_20190301,252.0036605,0.0,9.144,oobs
wo_ht_2369_20190401,251.9818821,0.0,9.144,oobs
wo_ht_2369_20190501,251.9598894,0.0,9.144,oobs
wo_ht_2369_20190601,251.9377742,0.0,9.144,oobs
wo_ht_2369_20190701,251.9154028,0.0,9.144,oobs
wo_ht_2369_20190801,251.8915194,0.0,9.144,oobs
wo_ht_2369_20190901,251.8682085,0.0,9.144,oobs
wo_ht_2369_20191001,251.8458774,0.0,9.144,oobs
wo_ht_2369_20191101,251.8231513,0.0,9.144,oobs
wo_ht_2369_20191201,251.7999668,0.0,9.144,oobs
wo_ht_2369_20200101,251.7765725,0.0,9.144,oobs
wo_ht_2369_20200201,251.753761,0.0,9.144,oobs
wo_ht_2369_20200301,251.7306613,0.0,9.144,oobs
wo_ht_2369_20200401,251.7071695,0.0,9.144,oobs
wo_ht_2369_20200501,251.683279,0.0,9.144,oobs
wo_ht_2369_20200601,251.6592359,0.0,9.144,oobs
wo_ht_2369_20200701,251.6351607,0.0,9.144,oobs
wo_ht_2369_20200801,251.6103603,0.0,9.144,oobs
wo_ht_2369_20200901,251.5858415,0.0,9.144,oobs
wo_ht_2369_20201001,251.5612591,0.0,9.144,oobs
wo_ht_2369_20201101,251.5365006,0.0,9.144,oobs
wo_ht_2369_20201201,251.5115982,0.0,9.144,oobs
wo_ht_2369_20210101,251.4861582,0.0,9.144,oobs
wo_ht_2369_20210201,251.4619643,0.0,9.144,oobs
wo_ht_2369_20210301,251.4373392,0.0,9.144,oobs
wo_ht_2369_20210401,251.4121098,0.0,9.144,oobs
wo_ht_2369_20210501,251.3865735,0.0,9.144,oobs
wo_ht_2369_20210601,251.3608467,0.0,9.144,oobs
wo_ht_2369_20210701,251.3350166,0.0,9.144,oobs
wo_ht_2369_20210801,251.3086467,0.0,9.144,oobs
wo_ht_2369_20210901,251.2825558,0.0,9.144,oobs
wo_ht_2369_20211001,251.2563507,0.0,9.144,oobs
wo_ht_2369_20211101,251.2300391,0.0,9.144,oobs
wo_ht_2369_20211201,251.2036167,0.0,9.144,oobs
wp_ht_2514_20160120,306.0435794,0.0,9.144,burnin
wp_ht_2514_20160209,306.1959794,0.0,9.144,burnin
wp_ht_2514_20160316,305.8911794,0.0,9.144,burnin
wp_ht_2514_20160412,305.8911794,0.0,9.144,burnin
wp_ht_2514_20160511,306.683652,0.0,9.144,burnin
wp_ht_2514_20160622,307.0798882,0.0,9.144,burnin
wp_ht_2514_20160713,307.0189431,0.5,9.144,zb005
wp_ht_2514_20160816,306.3483794,0.5,9.144,zb005
wp_ht_2514_20160914,306.98235,0.5,9.144,zb005
wp_ht_2514_20161013,306.7476666,0.5,9.144,zb005
wp_ht_2514_20161220,306.455052,0.5,9.144,zb005
wp_ht_2514_20170116,307.3603176,0.5,9.144,zb005
wp_ht_2514_20170321,309.0428009,0.5,9.144,zb005
wp_ht_2514_20170516,307.8114156,0.5,9.144,zb005
wp_ht_2514_20170613,307.2627794,0.5,9.144,zb005
wp_ht_2514_20170718,305.616852,0.5,9.144,zb005
wp_ht_2514_20170809,304.8853432,0.5,9.144,zb005
wp_ht_2514_20170913,304.4586157,0.5,9.144,zb005
wp_ht_2514_20171012,304.092852,0.5,9.144,zb005
wp_ht_2514_20171109,303.6661432,0.5,9.144,zb005
wp_ht_2514_20171214,303.7270883,0.5,9.144,zb005
wp_ht_2514_20180109,303.6051795,0.5,9.144,zb005
wp_ht_2514_20180213,303.4222883,0.5,9.144,zb005
wp_ht_2514_20180316,303.3308521,0.5,9.144,zb005
wp_ht_2514_20180419,303.1205393,0.5,9.144,zb005
wp_ht_2514_20180510,302.4469433,0.5,9.144,zb005
wp_ht_2514_20180613,301.2277433,0.5,9.144,zb005
wp_ht_2514_20180712,300.4352522,0.5,9.144,zb005
wp_ht_2514_20180810,299.5818159,0.5,9.144,zb005
wp_ht_2514_20180913,299.8866159,0.5,9.144,zb005
wp_ht_2514_20181011,301.0448521,0.5,9.144,zb005
wp_ht_2514_20181109,302.3554884,0.5,9.144,zb005
wp_ht_2514_20181213,303.3613432,0.5,9.144,zb005
wp_ht_2514_20190110,304.0014158,0.5,9.144,zb005
wp_ht_2514_20190214,304.9462883,0.5,9.144,zb005
wp_ht_2514_20190314,305.1291794,0.5,9.144,zb005
wp_ht_2514_20190411,304.9767794,0.5,9.144,zb005
wp_ht_2514_20190513,304.854852,0.5,9.144,zb005
wp_ht_2514_20190613,305.1291794,0.5,9.144,zb005
wp_ht_2514_20190711,305.1291794,0.5,9.144,zb005
wp_ht_2514_20190815,303.6661432,0.5,9.144,zb005
wp_ht_2514_20190912,302.3859795,0.5,9.144,zb005
wp_ht_2514_20191017,301.3496521,0.5,9.144,zb005
wp_ht_2514_20191113,301.8373433,0.5,9.144,zb005
wp_ht_2514_20191212,302.0811795,0.5,9.144,zb005
wp_ht_2514_20200116,302.0811795,0.0,9.144,valid
wp_ht_2514_20200218,302.0811795,0.0,9.144,valid
wp_ht_2514_20200318,301.8678158,0.0,9.144,valid
wp_ht_2514_20200616,300.3742884,0.0,9.144,valid
wp_ht_2514_20200714,299.4598885,0.0,9.144,valid
wp_ht_2514_20200811,298.9112522,0.0,9.144,valid
wp_ht_2514_20200916,299.5818159,0.0,9.144,valid
wp_ht_2514_20201015,300.0085433,0.0,9.144,valid
wp_ht_2514_20201118,300.0694884,0.0,9.144,valid
wp_ht_2514_20201215,300.5876521,0.0,9.144,valid
wp_ht_2514_20210113,300.5876521,0.0,9.144,valid
wp_ht_2514_20210224,300.1304522,0.0,9.144,valid
wp_ht_2514_20210317,300.5571796,0.0,9.144,valid
wp_ht_2514_20210414,300.4047796,0.0,9.144,valid
wp_ht_2514_20210512,300.0694884,0.0,9.144,valid
wp_ht_2514_20210616,300.3133433,0.0,9.144,valid
wp_ht_2514_20210714,300.1914159,0.0,9.144,valid
wp_ht_2514_20210818,299.8561433,0.0,9.144,valid
wo_ht_2514_20150101,305.1037221,0.0,9.144,oobs
wo_ht_2514_20150201,306.9523057,0.0,9.144,oobs
wo_ht_2514_20150301,307.4081143,0.0,9.144,oobs
wo_ht_2514_20150401,307.5027867,0.0,9.144,oobs
wo_ht_2514_20150501,307.5256267,0.0,9.144,oobs
wo_ht_2514_20150601,307.5339165,0.0,9.144,oobs
wo_ht_2514_20150701,307.5383326,0.0,9.144,oobs
wo_ht_2514_20150801,307.5412541,0.0,9.144,oobs
wo_ht_2514_20150901,307.5430941,0.0,9.144,oobs
wo_ht_2514_20151001,307.5439813,0.0,9.144,oobs
wo_ht_2514_20151101,307.5442241,0.0,9.144,oobs
wo_ht_2514_20151201,307.5442003,0.0,9.144,oobs
wo_ht_2514_20160101,307.5440461,0.0,9.144,oobs
wo_ht_2514_20160201,307.5437149,0.0,9.144,oobs
wo_ht_2514_20160301,307.5429741,0.0,9.144,oobs
wo_ht_2514_20160401,307.5418441,0.0,9.144,oobs
wo_ht_2514_20160501,307.5405034,0.0,9.144,oobs
wo_ht_2514_20160601,307.5391679,0.0,9.144,oobs
wo_ht_2514_20160701,307.537826,0.0,9.144,oobs
wo_ht_2514_20160801,307.5361505,0.0,9.144,oobs
wo_ht_2514_20160901,307.5342311,0.0,9.144,oobs
wo_ht_2514_20161001,307.5319921,0.0,9.144,oobs
wo_ht_2514_20161101,307.529504,0.0,9.144,oobs
wo_ht_2514_20161201,307.5268143,0.0,9.144,oobs
wo_ht_2514_20170101,307.5238598,0.0,9.144,oobs
wo_ht_2514_20170201,307.5208701,0.0,9.144,oobs
wo_ht_2514_20170301,307.5177157,0.0,9.144,oobs
wo_ht_2514_20170401,307.5143265,0.0,9.144,oobs
wo_ht_2514_20170501,307.5108171,0.0,9.144,oobs
wo_ht_2514_20170601,307.5070245,0.0,9.144,oobs
wo_ht_2514_20170701,307.5028629,0.0,9.144,oobs
wo_ht_2514_20170801,307.4982517,0.0,9.144,oobs
wo_ht_2514_20170901,307.4935124,0.0,9.144,oobs
wo_ht_2514_20171001,307.4885314,0.0,9.144,oobs
wo_ht_2514_20171101,307.4833248,0.0,9.144,oobs
wo_ht_2514_20171201,307.4778288,0.0,9.144,oobs
wo_ht_2514_20180101,307.4720046,0.0,9.144,oobs
wo_ht_2514_20180201,307.466182,0.0,9.144,oobs
wo_ht_2514_20180301,307.46008,0.0,9.144,oobs
wo_ht_2514_20180401,307.4535567,0.0,9.144,oobs
wo_ht_2514_20180501,307.4468255,0.0,9.144,oobs
