    C2D             x              y 
91962      597432.938    3328822.000 
91963      597326.875    3329034.000 
91964      597379.938    3329087.000 
91965      597379.938    3328981.000 
91966      597432.938    3329034.000 
91967      597432.938    3329140.250 
91968      597486.000    3329193.250 
91969      597486.000    3329087.000 
91970      597539.000    3329140.250 
91971      597432.938    3328928.000 
91972      597486.000    3328981.000 
91973      597486.000    3328875.000 
91974      597539.000    3328928.000 
91975      597539.000    3329034.000 
91976      597592.062    3329087.000 
91977      597592.062    3328981.000 
91978      597645.125    3329034.000 
91979      597326.875    3328609.750 
91980      597379.938    3328662.750 
91981      597379.938    3328556.750 
91982      597432.938    3328609.750 
91983      597432.938    3328716.000 
91984      597486.000    3328769.000 
91985      597486.000    3328662.750 
91986      597539.000    3328716.000 
91987      597432.938    3328503.750 
91988      597486.000    3328556.750 
91989      597486.000    3328450.750 
91990      597539.000    3328503.750 
91991      597539.000    3328609.750 
91992      597592.062    3328662.750 
91993      597592.062    3328556.750 
91994      597645.125    3328609.750 
91995      597539.000    3328822.000 
91996      597592.062    3328875.000 
91997      597592.062    3328769.000 
91998      597645.125    3328822.000 
91999      597645.125    3328928.000 
92000      597698.125    3328981.000 
92001      597698.125    3328875.000 
92002      597751.188    3328928.000 
92003      597645.125    3328716.000 
92004      597698.125    3328769.000 
92005      597698.125    3328662.750 
92006      597751.188    3328716.000 
92007      597751.188    3328822.000 
92008      597804.188    3328875.000 
92009      597804.188    3328769.000 
92010      597857.250    3328822.000 
92011      597114.750    3329670.500 
92012      597167.812    3329723.500 
92013      597167.812    3329617.500 
92014      597220.812    3329670.500 
92015      597220.812    3329776.500 
92016      597273.875    3329829.500 
92017      597273.875    3329723.500 
92018      597326.875    3329776.500 
92019      597220.812    3329564.500 
92020      597273.875    3329617.500 
92021      597273.875    3329511.500 
92022      597326.875    3329564.500 
92023      597326.875    3329670.500 
92024      597379.938    3329723.500 
92025      597379.938    3329617.500 
92026      597432.938    3329670.500 
92027      597326.875    3329882.500 
92028      597379.938    3329935.750 
92029      597379.938    3329829.500 
92030      597432.938    3329882.500 
92031      597432.938    3329988.750 
92032      597486.000    3330041.750 
92033      597486.000    3329935.750 
92034      597539.000    3329988.750 
92035      597432.938    3329776.500 
92036      597486.000    3329829.500 
92037      597486.000    3329723.500 
92038      597539.000    3329776.500 
92039      597539.000    3329882.500 
92040      597592.062    3329935.750 
92041      597592.062    3329829.500 
92042      597645.125    3329882.500 
92043      597326.875    3329458.250 
92044      597379.938    3329511.500 
92045      597379.938    3329405.250 
92046      597432.938    3329458.250 
92047      597432.938    3329564.500 
92048      597486.000    3329617.500 
92049      597486.000    3329511.500 
92050      597539.000    3329564.500 
92051      597432.938    3329352.250 
92052      597486.000    3329405.250 
92053      597486.000    3329299.250 
92054      597539.000    3329352.250 
92055      597539.000    3329458.250 
92056      597592.062    3329511.500 
92057      597592.062    3329405.250 
92058      597645.125    3329458.250 
92059      597539.000    3329670.500 
92060      597592.062    3329723.500 
92061      597592.062    3329617.500 
92062      597645.125    3329670.500 
92063      597645.125    3329776.500 
92064      597698.125    3329829.500 
92065      597698.125    3329723.500 
92066      597751.188    3329776.500 
92067      597645.125    3329564.500 
92068      597698.125    3329617.500 
92069      597698.125    3329511.500 
92070      597751.188    3329564.500 
92071      597751.188    3329670.500 
92072      597804.188    3329723.500 
92073      597804.188    3329617.500 
92074      597857.250    3329670.500 
92075      597539.000    3330094.750 
92076      597592.062    3330147.750 
92077      597592.062    3330041.750 
92078      597645.125    3330094.750 
92079      597645.125    3330200.750 
92080      597698.125    3330253.750 
92081      597698.125    3330147.750 
92082      597751.188    3330200.750 
92083      597645.125    3329988.750 
92084      597698.125    3330041.750 
92085      597698.125    3329935.750 
92086      597751.188    3329988.750 
92087      597751.188    3330094.750 
92088      597804.188    3330147.750 
92089      597804.188    3330041.750 
92090      597857.250    3330094.750 
92091      597751.188    3330306.750 
92092      597804.188    3330360.000 
92093      597804.188    3330253.750 
92094      597857.250    3330306.750 
92095      597910.250    3330413.000 
92096      597910.250    3330200.750 
92097      598016.312    3330306.750 
92098      597751.188    3329882.500 
92099      597804.188    3329935.750 
92100      597804.188    3329829.500 
92101      597857.250    3329882.500 
92102      597857.250    3329988.750 
92103      597910.250    3330041.750 
92104      597910.250    3329935.750 
92105      597963.312    3329988.750 
92106      597857.250    3329776.500 
92107      597910.250    3329829.500 
92108      597910.250    3329723.500 
92109      597963.312    3329776.500 
92110      597963.312    3329882.500 
92111      598016.312    3329935.750 
92112      598016.312    3329829.500 
92113      598069.375    3329882.500 
92114      597963.312    3330094.750 
92115      598016.312    3330147.750 
92116      598016.312    3330041.750 
92117      598069.375    3330094.750 
92118      598069.375    3330200.750 
92119      598122.375    3330253.750 
92120      598122.375    3330147.750 
92121      598175.438    3330200.750 
92122      598069.375    3329988.750 
92123      598122.375    3330041.750 
92124      598122.375    3329935.750 
92125      598175.438    3329988.750 
92126      598175.438    3330094.750 
92127      598228.438    3330147.750 
92128      598228.438    3330041.750 
92129      598281.500    3330094.750 
92130      597539.000    3329246.250 
92131      597592.062    3329299.250 
92132      597592.062    3329193.250 
92133      597645.125    3329246.250 
92134      597645.125    3329352.250 
92135      597698.125    3329405.250 
92136      597698.125    3329299.250 
92137      597751.188    3329352.250 
92138      597645.125    3329140.250 
92139      597698.125    3329193.250 
92140      597698.125    3329087.000 
92141      597751.188    3329140.250 
92142      597751.188    3329246.250 
92143      597804.188    3329299.250 
92144      597804.188    3329193.250 
92145      597857.250    3329246.250 
92146      597751.188    3329458.250 
92147      597804.188    3329511.500 
92148      597804.188    3329405.250 
92149      597857.250    3329458.250 
92150      597857.250    3329564.500 
92151      597910.250    3329617.500 
92152      597910.250    3329511.500 
92153      597963.312    3329564.500 
92154      597857.250    3329352.250 
92155      597910.250    3329405.250 
92156      597910.250    3329299.250 
92157      597963.312    3329352.250 
92158      597963.312    3329458.250 
92159      598016.312    3329511.500 
92160      598016.312    3329405.250 
92161      598069.375    3329458.250 
92162      597751.188    3329034.000 
92163      597804.188    3329087.000 
92164      597804.188    3328981.000 
92165      597857.250    3329034.000 
92166      597857.250    3329140.250 
92167      597910.250    3329193.250 
92168      597910.250    3329087.000 
92169      597963.312    3329140.250 
92170      597857.250    3328928.000 
92171      597910.250    3328981.000 
92172      597910.250    3328875.000 
92173      597963.312    3328928.000 
92174      597963.312    3329034.000 
92175      598016.312    3329087.000 
92176      598016.312    3328981.000 
92177      598069.375    3329034.000 
92178      597963.312    3329246.250 
92179      598016.312    3329299.250 
92180      598016.312    3329193.250 
92181      598069.375    3329246.250 
92182      598069.375    3329352.250 
92183      598122.375    3329405.250 
92184      598122.375    3329299.250 
92185      598175.438    3329352.250 
92186      598069.375    3329140.250 
92187      598122.375    3329193.250 
92188      598122.375    3329087.000 
92189      598175.438    3329140.250 
92190      598175.438    3329246.250 
92191      598228.438    3329299.250 
92192      598228.438    3329193.250 
92193      598281.500    3329246.250 
92194      597963.312    3329670.500 
92195      598016.312    3329723.500 
92196      598016.312    3329617.500 
92197      598069.375    3329670.500 
92198      598069.375    3329776.500 
92199      598122.375    3329829.500 
92200      598122.375    3329723.500 
92201      598175.438    3329776.500 
92202      598069.375    3329564.500 
92203      598122.375    3329617.500 
92204      598122.375    3329511.500 
92205      598175.438    3329564.500 
92206      598175.438    3329670.500 
92207      598228.438    3329723.500 
92208      598228.438    3329617.500 
92209      598281.500    3329670.500 
92210      598175.438    3329882.500 
92211      598228.438    3329935.750 
92212      598228.438    3329829.500 
92213      598281.500    3329882.500 
92214      598281.500    3329988.750 
92215      598334.500    3330041.750 
92216      598334.500    3329935.750 
92217      598387.562    3329988.750 
92218      598281.500    3329776.500 
92219      598334.500    3329829.500 
92220      598334.500    3329723.500 
92221      598387.562    3329776.500 
92222      598387.562    3329882.500 
92223      598440.562    3329935.750 
92224      598440.562    3329829.500 
92225      598493.625    3329882.500 
92226      598175.438    3329458.250 
92227      598228.438    3329511.500 
92228      598228.438    3329405.250 
92229      598281.500    3329458.250 
92230      598281.500    3329564.500 
92231      598334.500    3329617.500 
92232      598334.500    3329511.500 
92233      598387.562    3329564.500 
92234      598281.500    3329352.250 
92235      598334.500    3329405.250 
92236      598334.500    3329299.250 
92237      598387.562    3329352.250 
92238      598387.562    3329458.250 
92239      598440.562    3329511.500 
92240      598440.562    3329405.250 
92241      598493.625    3329458.250 
92242      598387.562    3329670.500 
92243      598440.562    3329723.500 
92244      598440.562    3329617.500 
92245      598493.625    3329670.500 
92246      598493.625    3329776.500 
92247      598546.688    3329829.500 
92248      598546.688    3329723.500 
92249      598599.688    3329776.500 
92250      598493.625    3329564.500 
92251      598546.688    3329617.500 
92252      598546.688    3329511.500 
92253      598599.688    3329564.500 
92254      598599.688    3329670.500 
92255      598652.750    3329723.500 
92256      598652.750    3329617.500 
92257      598705.750    3329670.500 
92258      598016.312    3330519.000 
92259      598122.375    3330625.000 
92260      598122.375    3330413.000 
92261      598228.438    3330519.000 
92262      598228.438    3330731.250 
92263      598334.500    3330837.250 
92264      598334.500    3330625.000 
92265      598440.562    3330731.250 
92266      598228.438    3330306.750 
92267      598334.500    3330413.000 
92268      598281.500    3330200.750 
92269      598334.500    3330253.750 
92270      598334.500    3330147.750 
92271      598387.562    3330200.750 
92272      598440.562    3330306.750 
92273      598440.562    3330519.000 
92274      598546.688    3330625.000 
92275      598546.688    3330413.000 
92276      598652.750    3330519.000 
92277      598440.562    3330943.250 
92278      598546.688    3331049.250 
92279      598546.688    3330837.250 
92280      598652.750    3330943.250 
92281      598652.750    3331155.500 
92282      598758.812    3331261.500 
92283      598758.812    3331049.250 
92284      598864.875    3331155.500 
92285      598652.750    3330731.250 
92286      598758.812    3330837.250 
92287      598758.812    3330625.000 
92288      598864.875    3330731.250 
92289      598864.875    3330943.250 
92290      598970.938    3331049.250 
92291      598970.938    3330837.250 
92292      599077.000    3330943.250 
92293      598387.562    3330094.750 
92294      598440.562    3330147.750 
92295      598440.562    3330041.750 
92296      598493.625    3330094.750 
92297      598493.625    3330200.750 
92298      598546.688    3330253.750 
92299      598546.688    3330147.750 
92300      598599.688    3330200.750 
92301      598493.625    3329988.750 
92302      598546.688    3330041.750 
92303      598546.688    3329935.750 
92304      598599.688    3329988.750 
92305      598599.688    3330094.750 
92306      598652.750    3330147.750 
92307      598652.750    3330041.750 
92308      598705.750    3330094.750 
92309      598652.750    3330306.750 
92310      598758.812    3330413.000 
92311      598758.812    3330200.750 
92312      598864.875    3330306.750 
92313      598599.688    3329882.500 
92314      598652.750    3329935.750 
92315      598652.750    3329829.500 
92316      598705.750    3329882.500 
92317      598705.750    3329988.750 
92318      598758.812    3330041.750 
92319      598758.812    3329935.750 
92320      598811.812    3329988.750 
92321      598705.750    3329776.500 
92322      598758.812    3329829.500 
92323      598758.812    3329723.500 
92324      598811.812    3329776.500 
92325      598811.812    3329882.500 
92326      598864.875    3329935.750 
92327      598864.875    3329829.500 
92328      598917.875    3329882.500 
92329      598864.875    3330094.750 
92330      598970.938    3330200.750 
92331      598917.875    3329988.750 
92332      598970.938    3330041.750 
92333      598970.938    3329935.750 
92334      599023.938    3329988.750 
92335      599077.000    3330094.750 
92336      598864.875    3330519.000 
92337      598970.938    3330625.000 
92338      598970.938    3330413.000 
92339      599077.000    3330519.000 
92340      599077.000    3330731.250 
92341      599183.062    3330837.250 
92342      599183.062    3330625.000 
92343      599289.125    3330731.250 
92344      599077.000    3330306.750 
92345      599183.062    3330413.000 
92346      599183.062    3330200.750 
92347      599289.125    3330306.750 
92348      599289.125    3330519.000 
92349      599395.188    3330625.000 
92350      599395.188    3330413.000 
92351      599501.250    3330519.000 
92352      598864.875    3331367.500 
92353      598970.938    3331473.500 
92354      598970.938    3331261.500 
92355      599077.000    3331367.500 
92356      599183.062    3331579.750 
92357      599183.062    3331155.500 
92358      599395.188    3331367.500 
92359      599395.188    3331791.750 
92360      599607.312    3332004.000 
92361      599607.312    3331579.750 
92362      599819.438    3331791.750 
92363      599289.125    3330943.250 
92364      599395.188    3331049.250 
92365      599395.188    3330837.250 
92366      599501.250    3330943.250 
92367      599607.312    3331155.500 
92368      599501.250    3330731.250 
92369      599607.312    3330837.250 
92370      599607.312    3330625.000 
92371      599713.375    3330731.250 
92372      599819.438    3330943.250 
92373      599819.438    3331367.500 
92374      600031.562    3331579.750 
92375      600031.562    3331155.500 
92376      600243.688    3331367.500 
92377      599819.438    3332216.000 
92378      600031.562    3332428.250 
92379      600031.562    3332004.000 
92380      600243.688    3332216.000 
92381      600243.688    3332640.250 
92382      600455.875    3332852.500 
92383      600455.875    3332428.250 
92384      600668.000    3332640.250 
92385      600243.688    3331791.750 
92386      600455.875    3332004.000 
92387      600455.875    3331579.750 
92388      600668.000    3331791.750 
92389      600668.000    3332216.000 
92390      600880.125    3332428.250 
92391      600880.125    3332004.000 
92392      601092.250    3332216.000 
92393      600668.000    3333064.500 
92394      600880.125    3333276.750 
92395      600880.125    3332852.500 
92396      601092.250    3333064.500 
92397      601304.375    3333488.750 
92398      601092.250    3332640.250 
92399      601304.375    3332852.500 
92400      601304.375    3332428.250 
92401      601516.500    3332640.250 
92402      601728.625    3333064.500 
92403      601728.625    3333913.000 
92404      602152.875    3334337.500 
92405      602152.875    3333488.750 
92406      602577.188    3333913.000 
92407      602577.188    3334761.750 
92408      603001.438    3335186.000 
92409      603001.438    3334337.500 
92410      603425.688    3334761.750 
92411      603425.688    3335610.250 
92412      603849.938    3336034.500 
92413      603849.938    3335186.000 
92414      604274.250    3335610.250 
92415      604274.250    3336458.750 
92416      604698.500    3336883.000 
92417      604698.500    3336034.500 
92418      605122.750    3336458.750 
92419      605122.750    3337307.250 
92420      605547.000    3337731.500 
92421      605547.000    3336883.000 
92422      605971.250    3337307.250 
92423      605971.250    3338155.750 
92424      606395.562    3338580.000 
92425      606395.562    3337731.500 
92426      606819.812    3338155.750 
92427      606819.812    3339004.250 
92428      607244.062    3339428.500 
92429      607244.062    3338580.000 
92430      607668.312    3339004.250 
92431      607668.312    3339852.750 
92432      608092.625    3340277.000 
92433      608092.625    3339428.500 
92434      608516.875    3339852.750 
92435      608516.875    3340701.250 
92436      608941.125    3341125.500 
92437      608941.125    3340277.000 
92438      609365.375    3340701.250 
92439      609365.375    3341549.750 
92440      609789.625    3341974.250 
92441      609789.625    3341125.500 
92442      610213.938    3341549.750 
92443      610213.938    3342398.500 
92444      610638.188    3342822.750 
92445      610638.188    3341974.250 
92446      611062.438    3342398.500 
92447      611486.688    3342822.750 
94585      594197.938    3325056.500 
94587      594251.000    3325003.500 
94588      594251.000    3325109.750 
94589      594304.000    3325162.750 
94590      594304.000    3325056.500 
94591      594357.062    3325109.750 
94593      594304.000    3324950.500 
94595      594357.062    3324897.500 
94596      594357.062    3325003.500 
94597      594410.062    3325056.500 
94598      594410.062    3324950.500 
94599      594463.125    3325003.500 
94600      594357.062    3325215.750 
94601      594410.062    3325268.750 
94602      594410.062    3325162.750 
94603      594463.125    3325215.750 
94604      594463.125    3325321.750 
94605      594516.125    3325374.750 
94606      594516.125    3325268.750 
94607      594569.188    3325321.750 
94608      594463.125    3325109.750 
94609      594516.125    3325162.750 
94610      594516.125    3325056.500 
94611      594569.188    3325109.750 
94612      594569.188    3325215.750 
94613      594622.188    3325268.750 
94614      594622.188    3325162.750 
94615      594675.250    3325215.750 
94617      594410.062    3324844.500 
94619      594463.125    3324791.500 
94620      594463.125    3324897.500 
94621      594516.125    3324950.500 
94622      594516.125    3324844.500 
94623      594569.188    3324897.500 
94625      594516.125    3324738.500 
94628      594569.188    3324791.500 
94629      594622.188    3324844.500 
94630      594622.188    3324738.500 
94631      594675.250    3324791.500 
94632      594569.188    3325003.500 
94633      594622.188    3325056.500 
94634      594622.188    3324950.500 
94635      594675.250    3325003.500 
94636      594675.250    3325109.750 
94637      594728.250    3325162.750 
94638      594728.250    3325056.500 
94639      594781.312    3325109.750 
94640      594675.250    3324897.500 
94641      594728.250    3324950.500 
94642      594728.250    3324844.500 
94643      594781.312    3324897.500 
94644      594781.312    3325003.500 
94645      594834.375    3325056.500 
94646      594834.375    3324950.500 
94647      594887.375    3325003.500 
94716      594675.250    3324685.250 
94717      594728.250    3324738.500 
94719      594781.312    3324685.250 
94728      594781.312    3324791.500 
94729      594834.375    3324844.500 
94730      594834.375    3324738.500 
94731      594887.375    3324791.500 
94732      594887.375    3324897.500 
94733      594940.438    3324950.500 
94734      594940.438    3324844.500 
94735      594993.438    3324897.500 
94736      594887.375    3324685.250 
94737      594940.438    3324738.500 
94738      594940.438    3324632.250 
94739      594993.438    3324685.250 
94740      594993.438    3324791.500 
94741      595046.500    3324844.500 
94742      595046.500    3324738.500 
94743      595099.500    3324791.500 
94761      595046.500    3324632.250 
94763      595099.500    3324579.250 
94764      595099.500    3324685.250 
94765      595152.562    3324738.500 
94766      595152.562    3324632.250 
94767      595205.562    3324685.250 
94772      595205.562    3324579.250 
94773      595258.625    3324632.250 
94774      595258.625    3324526.250 
94775      595311.625    3324579.250 
94776      594569.188    3325427.750 
94777      594622.188    3325480.750 
94778      594622.188    3325374.750 
94779      594675.250    3325427.750 
94780      594675.250    3325534.000 
94781      594728.250    3325587.000 
94782      594728.250    3325480.750 
94783      594781.312    3325534.000 
94784      594675.250    3325321.750 
94785      594728.250    3325374.750 
94786      594728.250    3325268.750 
94787      594781.312    3325321.750 
94788      594781.312    3325427.750 
94789      594834.375    3325480.750 
94790      594834.375    3325374.750 
94791      594887.375    3325427.750 
94792      594781.312    3325640.000 
94793      594834.375    3325693.000 
94794      594834.375    3325587.000 
94795      594887.375    3325640.000 
94796      594887.375    3325746.000 
94797      594940.438    3325799.000 
94798      594940.438    3325693.000 
94799      594993.438    3325746.000 
94800      594887.375    3325534.000 
94801      594940.438    3325587.000 
94802      594940.438    3325480.750 
94803      594993.438    3325534.000 
94804      594993.438    3325640.000 
94805      595046.500    3325693.000 
94806      595046.500    3325587.000 
94807      595099.500    3325640.000 
94808      594781.312    3325215.750 
94809      594834.375    3325268.750 
94810      594834.375    3325162.750 
94811      594887.375    3325215.750 
94812      594887.375    3325321.750 
94813      594940.438    3325374.750 
94814      594940.438    3325268.750 
94815      594993.438    3325321.750 
94816      594887.375    3325109.750 
94817      594940.438    3325162.750 
94818      594940.438    3325056.500 
94819      594993.438    3325109.750 
94820      594993.438    3325215.750 
94821      595046.500    3325268.750 
94822      595046.500    3325162.750 
94823      595099.500    3325215.750 
94824      594993.438    3325427.750 
94825      595046.500    3325480.750 
94826      595046.500    3325374.750 
94827      595099.500    3325427.750 
94828      595099.500    3325534.000 
94829      595152.562    3325587.000 
94830      595152.562    3325480.750 
94831      595205.562    3325534.000 
94832      595099.500    3325321.750 
94833      595152.562    3325374.750 
94834      595152.562    3325268.750 
94835      595205.562    3325321.750 
94836      595205.562    3325427.750 
94837      595258.625    3325480.750 
94838      595258.625    3325374.750 
94839      595311.625    3325427.750 
94840      594993.438    3325852.000 
94841      595046.500    3325905.250 
94842      595046.500    3325799.000 
94843      595099.500    3325852.000 
94844      595099.500    3325958.250 
94845      595152.562    3326011.250 
94846      595152.562    3325905.250 
94847      595205.562    3325958.250 
94848      595099.500    3325746.000 
94849      595152.562    3325799.000 
94850      595152.562    3325693.000 
94851      595205.562    3325746.000 
94852      595205.562    3325852.000 
94853      595258.625    3325905.250 
94854      595258.625    3325799.000 
94855      595311.625    3325852.000 
94856      595205.562    3326064.250 
94857      595258.625    3326117.250 
94858      595258.625    3326011.250 
94859      595311.625    3326064.250 
94860      595311.625    3326170.250 
94861      595364.688    3326223.250 
94862      595364.688    3326117.250 
94863      595417.688    3326170.250 
94864      595311.625    3325958.250 
94865      595364.688    3326011.250 
94866      595364.688    3325905.250 
94867      595417.688    3325958.250 
94868      595417.688    3326064.250 
94869      595470.750    3326117.250 
94870      595470.750    3326011.250 
94871      595523.750    3326064.250 
94872      595205.562    3325640.000 
94873      595258.625    3325693.000 
94874      595258.625    3325587.000 
94875      595311.625    3325640.000 
94876      595311.625    3325746.000 
94877      595364.688    3325799.000 
94878      595364.688    3325693.000 
94879      595417.688    3325746.000 
94880      595311.625    3325534.000 
94881      595364.688    3325587.000 
94882      595364.688    3325480.750 
94883      595417.688    3325534.000 
94884      595417.688    3325640.000 
94885      595470.750    3325693.000 
94886      595470.750    3325587.000 
94887      595523.750    3325640.000 
94888      595417.688    3325852.000 
94889      595470.750    3325905.250 
94890      595470.750    3325799.000 
94891      595523.750    3325852.000 
94892      595523.750    3325958.250 
94893      595576.812    3326011.250 
94894      595576.812    3325905.250 
94895      595629.812    3325958.250 
94896      595523.750    3325746.000 
94897      595576.812    3325799.000 
94898      595576.812    3325693.000 
94899      595629.812    3325746.000 
94900      595629.812    3325852.000 
94901      595682.875    3325905.250 
94902      595682.875    3325799.000 
94903      595735.938    3325852.000 
94904      594993.438    3325003.500 
94905      595046.500    3325056.500 
94906      595046.500    3324950.500 
94907      595099.500    3325003.500 
94908      595099.500    3325109.750 
94909      595152.562    3325162.750 
94910      595152.562    3325056.500 
94911      595205.562    3325109.750 
94912      595099.500    3324897.500 
94913      595152.562    3324950.500 
94914      595152.562    3324844.500 
94915      595205.562    3324897.500 
94916      595205.562    3325003.500 
94917      595258.625    3325056.500 
94918      595258.625    3324950.500 
94919      595311.625    3325003.500 
94920      595205.562    3325215.750 
94921      595258.625    3325268.750 
94922      595258.625    3325162.750 
94923      595311.625    3325215.750 
94924      595311.625    3325321.750 
94925      595364.688    3325374.750 
94926      595364.688    3325268.750 
94927      595417.688    3325321.750 
94928      595311.625    3325109.750 
94929      595364.688    3325162.750 
94930      595364.688    3325056.500 
94931      595417.688    3325109.750 
94932      595417.688    3325215.750 
94933      595470.750    3325268.750 
94934      595470.750    3325162.750 
94935      595523.750    3325215.750 
94936      595205.562    3324791.500 
94937      595258.625    3324844.500 
94938      595258.625    3324738.500 
94939      595311.625    3324791.500 
94940      595311.625    3324897.500 
94941      595364.688    3324950.500 
94942      595364.688    3324844.500 
94943      595417.688    3324897.500 
94944      595311.625    3324685.250 
94945      595364.688    3324738.500 
94946      595364.688    3324632.250 
94947      595417.688    3324685.250 
94948      595417.688    3324791.500 
94949      595470.750    3324844.500 
94950      595470.750    3324738.500 
94951      595523.750    3324791.500 
94952      595417.688    3325003.500 
94953      595470.750    3325056.500 
94954      595470.750    3324950.500 
94955      595523.750    3325003.500 
94956      595523.750    3325109.750 
94957      595576.812    3325162.750 
94958      595576.812    3325056.500 
94959      595629.812    3325109.750 
94960      595523.750    3324897.500 
94961      595576.812    3324950.500 
94962      595576.812    3324844.500 
94963      595629.812    3324897.500 
94964      595629.812    3325003.500 
94965      595682.875    3325056.500 
94966      595682.875    3324950.500 
94967      595735.938    3325003.500 
94968      595417.688    3325427.750 
94969      595470.750    3325480.750 
94970      595470.750    3325374.750 
94971      595523.750    3325427.750 
94972      595523.750    3325534.000 
94973      595576.812    3325587.000 
94974      595576.812    3325480.750 
94975      595629.812    3325534.000 
94976      595523.750    3325321.750 
94977      595576.812    3325374.750 
94978      595576.812    3325268.750 
94979      595629.812    3325321.750 
94980      595629.812    3325427.750 
94981      595682.875    3325480.750 
94982      595682.875    3325374.750 
94983      595735.938    3325427.750 
94984      595629.812    3325640.000 
94985      595682.875    3325693.000 
94986      595682.875    3325587.000 
94987      595735.938    3325640.000 
94988      595735.938    3325746.000 
94989      595788.938    3325799.000 
94990      595788.938    3325693.000 
94991      595842.000    3325746.000 
94992      595735.938    3325534.000 
94993      595788.938    3325587.000 
94994      595788.938    3325480.750 
94995      595842.000    3325534.000 
94996      595842.000    3325640.000 
94997      595895.000    3325693.000 
94998      595895.000    3325587.000 
94999      595948.062    3325640.000 
95000      595629.812    3325215.750 
95001      595682.875    3325268.750 
95002      595682.875    3325162.750 
95003      595735.938    3325215.750 
95004      595735.938    3325321.750 
95005      595788.938    3325374.750 
95006      595788.938    3325268.750 
95007      595842.000    3325321.750 
95008      595735.938    3325109.750 
95009      595788.938    3325162.750 
95010      595788.938    3325056.500 
95011      595842.000    3325109.750 
95012      595842.000    3325215.750 
95013      595895.000    3325268.750 
95014      595895.000    3325162.750 
95015      595948.062    3325215.750 
95016      595842.000    3325427.750 
95017      595895.000    3325480.750 
95018      595895.000    3325374.750 
95019      595948.062    3325427.750 
95020      595948.062    3325534.000 
95021      596001.062    3325587.000 
95022      596001.062    3325480.750 
95023      596054.125    3325534.000 
95024      595948.062    3325321.750 
95025      596001.062    3325374.750 
95026      596001.062    3325268.750 
95027      596054.125    3325321.750 
95028      596054.125    3325427.750 
95029      596107.125    3325480.750 
95030      596107.125    3325374.750 
95031      596160.188    3325427.750 
95032      595417.688    3326276.250 
95033      595470.750    3326329.500 
95034      595470.750    3326223.250 
95035      595523.750    3326276.250 
95036      595576.812    3326382.500 
95037      595523.750    3326170.250 
95038      595576.812    3326223.250 
95039      595576.812    3326117.250 
95040      595629.812    3326170.250 
95041      595682.875    3326276.250 
95042      595682.875    3326488.500 
95043      595788.938    3326594.500 
95044      595788.938    3326382.500 
95045      595895.000    3326488.500 
95046      595629.812    3326064.250 
95047      595682.875    3326117.250 
95048      595682.875    3326011.250 
95049      595735.938    3326064.250 
95050      595735.938    3326170.250 
95051      595788.938    3326223.250 
95052      595788.938    3326117.250 
95053      595842.000    3326170.250 
95054      595735.938    3325958.250 
95055      595788.938    3326011.250 
95056      595788.938    3325905.250 
95057      595842.000    3325958.250 
95058      595842.000    3326064.250 
95059      595895.000    3326117.250 
95060      595895.000    3326011.250 
95061      595948.062    3326064.250 
95062      595895.000    3326276.250 
95063      596001.062    3326382.500 
95064      596001.062    3326170.250 
95065      596107.125    3326276.250 
95066      595895.000    3326700.750 
95067      596001.062    3326806.750 
95068      596001.062    3326594.500 
95069      596107.125    3326700.750 
95070      596107.125    3326912.750 
95071      596213.188    3327018.750 
95072      596213.188    3326806.750 
95073      596319.250    3326912.750 
95074      596107.125    3326488.500 
95075      596213.188    3326594.500 
95076      596213.188    3326382.500 
95077      596319.250    3326488.500 
95078      596319.250    3326700.750 
95079      596425.312    3326806.750 
95080      596425.312    3326594.500 
95081      596531.375    3326700.750 
95082      595842.000    3325852.000 
95083      595895.000    3325905.250 
95084      595895.000    3325799.000 
95085      595948.062    3325852.000 
95086      595948.062    3325958.250 
95087      596001.062    3326011.250 
95088      596001.062    3325905.250 
95089      596054.125    3325958.250 
95090      595948.062    3325746.000 
95091      596001.062    3325799.000 
95092      596001.062    3325693.000 
95093      596054.125    3325746.000 
95094      596054.125    3325852.000 
95095      596107.125    3325905.250 
95096      596107.125    3325799.000 
95097      596160.188    3325852.000 
95098      596107.125    3326064.250 
95099      596213.188    3326170.250 
95100      596213.188    3325958.250 
95101      596319.250    3326064.250 
95102      596054.125    3325640.000 
95103      596107.125    3325693.000 
95104      596107.125    3325587.000 
95105      596160.188    3325640.000 
95106      596160.188    3325746.000 
95107      596213.188    3325799.000 
95108      596213.188    3325693.000 
95109      596266.250    3325746.000 
95110      596160.188    3325534.000 
95111      596213.188    3325587.000 
95112      596213.188    3325480.750 
95113      596266.250    3325534.000 
95114      596266.250    3325640.000 
95115      596319.250    3325693.000 
95116      596319.250    3325587.000 
95117      596372.312    3325640.000 
95118      596319.250    3325852.000 
95119      596425.312    3325958.250 
95120      596372.312    3325746.000 
95121      596425.312    3325799.000 
95122      596425.312    3325693.000 
95123      596478.375    3325746.000 
95124      596531.375    3325852.000 
95125      596319.250    3326276.250 
95126      596425.312    3326382.500 
95127      596425.312    3326170.250 
95128      596531.375    3326276.250 
95129      596531.375    3326488.500 
95130      596637.438    3326594.500 
95131      596637.438    3326382.500 
95132      596743.562    3326488.500 
95133      596531.375    3326064.250 
95134      596637.438    3326170.250 
95135      596637.438    3325958.250 
95136      596743.562    3326064.250 
95137      596743.562    3326276.250 
