name,value,group,weight
wa_ea_9101_20190401,179.714,zb002,1
wa_ea_9101_20190501,180.195,zb002,1
wa_ea_9101_20190601,180.136,zb002,1
wa_ea_9101_20190701,181.164,oobs,0
wa_ea_9101_20190801,181.125,oobs,0
wa_ea_9101_20190901,181.089,oobs,0
wa_ea_9101_20191001,179.173,zb002,1
wa_ea_9101_20191101,179.15,zb002,1
wa_ea_9101_20191201,180.999,oobs,0
wa_ea_9101_20200101,178.833,valid,0
wa_ea_9101_20200201,178.767,valid,0
wa_ea_9101_20200301,178.761,valid,0
wa_ea_9101_20200401,180.972,valid,0
wa_ea_9101_20200501,180.967,valid,0
wa_ea_9101_20200601,179.269,valid,0
wa_ea_9101_20200701,179.12,valid,0
wa_ea_9101_20200801,178.915,valid,0
wa_ea_9101_20200901,178.917,valid,0
wa_ea_9101_20201001,178.805,valid,0
wa_ea_9101_20201101,178.718,valid,0
wa_ea_9101_20201201,178.667,valid,0
wa_ea_9101_20210101,178.635,valid,0
wa_ea_9101_20210201,178.567,valid,0
wa_ea_9101_20210301,178.537,valid,0
wa_ea_9101_20210401,178.49,valid,0
wa_ea_9101_20210501,178.838,valid,0
wa_ea_9101_20210601,179.076,valid,0
wa_ea_9101_20210701,179.103,valid,0
wa_ea_9101_20210801,179.009,valid,0
wa_ea_9101_20210901,181.131,valid,0
wa_ea_9101_20211001,181.129,valid,0
wa_ea_9101_20211101,181.126,valid,0
wa_ea_9101_20211201,181.121,valid,0
wa_ea_9110_20150101,175.254,burnin,0
wa_ea_9110_20150201,175.507,burnin,0
wa_ea_9110_20150301,175.525,burnin,0
wa_ea_9110_20150401,175.662,burnin,0
wa_ea_9110_20150501,176.489,burnin,0
wa_ea_9110_20150601,178.353,burnin,0
wa_ea_9110_20150701,177.996,burnin,0
wa_ea_9110_20150801,177.246,burnin,0
wa_ea_9110_20150901,176.663,burnin,0
wa_ea_9110_20151001,176.244,burnin,0
wa_ea_9110_20151101,178.375,burnin,0
wa_ea_9110_20151201,177.819,burnin,0
wa_ea_9110_20160101,177.203,burnin,0
wa_ea_9110_20160201,176.717,burnin,0
wa_ea_9110_20160301,176.417,burnin,0
wa_ea_9110_20160401,176.713,burnin,0
wa_ea_9110_20160501,177.33,burnin,0
wa_ea_9110_20160601,178.045,burnin,0
wa_ea_9110_20160701,177.642,zb001,1
wa_ea_9110_20160801,177.125,zb001,1
wa_ea_9110_20160901,176.942,zb001,1
wa_ea_9110_20161001,176.926,zb001,1
wa_ea_9110_20161101,176.584,zb001,1
wa_ea_9110_20161201,176.486,zb001,1
wa_ea_9110_20170101,176.395,zb001,1
wa_ea_9110_20170201,176.443,zb001,1
wa_ea_9110_20170301,176.509,zb001,1
wa_ea_9110_20170401,177.017,zb001,1
wa_ea_9110_20170501,176.814,zb001,1
wa_ea_9110_20170601,176.427,zb001,1
wa_ea_9110_20170701,176.153,zb001,1
wa_ea_9110_20170801,176.031,zb001,1
wa_ea_9110_20170901,176.405,zb001,1
wa_ea_9110_20171001,176.189,zb001,1
wa_ea_9110_20171101,175.92,zb001,1
wa_ea_9110_20171201,175.765,zb001,1
wa_ea_9110_20180101,175.668,zb001,1
wa_ea_9110_20180201,175.552,zb001,1
wa_ea_9110_20180301,175.511,zb001,1
wa_ea_9110_20180401,175.727,zb001,1
wa_ea_9110_20180501,175.578,zb001,1
wa_ea_9110_20180601,175.386,zb001,1
wa_ea_9110_20180701,175.337,zb001,1
wa_ea_9110_20180801,175.212,zb001,1
wa_ea_9110_20180901,175.381,zb001,1
wa_ea_9110_20181001,175.641,zb001,1
wa_ea_9110_20181101,176.169,zb001,1
wa_ea_9110_20181201,176.349,zb001,1
wa_ea_9110_20190101,176.687,zb001,1
wa_ea_9110_20190201,176.608,zb001,1
wa_ea_9110_20190301,176.357,zb001,1
wa_ea_9110_20190401,176.24,zb001,1
wa_ea_9110_20190501,176.704,zb001,1
wa_ea_9110_20190601,176.63,zb001,1
wa_ea_9110_20190701,176.334,zb001,1
wa_ea_9110_20190801,176.02,zb001,1
wa_ea_9110_20190901,175.782,zb001,1
wa_ea_9110_20191001,175.624,zb001,1
wa_ea_9110_20191101,175.562,zb001,1
wa_ea_9110_20191201,175.434,zb001,1
wa_ea_9110_20200101,175.343,valid,0
wa_ea_9110_20200201,175.294,valid,0
wa_ea_9110_20200301,175.282,valid,0
wa_ea_9110_20200401,175.465,valid,0
wa_ea_9110_20200501,175.616,valid,0
wa_ea_9110_20200601,175.836,valid,0
wa_ea_9110_20200701,175.649,valid,0
wa_ea_9110_20200801,175.504,valid,0
wa_ea_9110_20200901,175.431,valid,0
wa_ea_9110_20201001,175.334,valid,0
wa_ea_9110_20201101,175.232,valid,0
wa_ea_9110_20201201,175.186,valid,0
wa_ea_9110_20210101,175.16,valid,0
wa_ea_9110_20210201,175.118,valid,0
wa_ea_9110_20210301,175.085,valid,0
wa_ea_9110_20210401,175.029,valid,0
wa_ea_9110_20210501,175.329,valid,0
wa_ea_9110_20210601,175.623,valid,0
wa_ea_9110_20210701,175.673,valid,0
wa_ea_9110_20210801,175.542,valid,0
wa_ea_9110_20210901,182.969,valid,0
wa_ea_9110_20211001,182.951,valid,0
wa_ea_9110_20211101,182.933,valid,0
wa_ea_9110_20211201,182.915,valid,0
wo_ea_6801_20150101,213.962,oobs,0
wo_ea_6801_20150201,213.947,oobs,0
wo_ea_6801_20150301,213.92,oobs,0
wo_ea_6801_20150401,213.889,oobs,0
wo_ea_6801_20150501,213.856,oobs,0
wo_ea_6801_20150601,213.83,oobs,0
wo_ea_6801_20150701,213.806,oobs,0
wo_ea_6801_20150801,213.776,oobs,0
wo_ea_6801_20150901,213.74,oobs,0
wo_ea_6801_20151001,213.701,oobs,0
wo_ea_6801_20151101,213.667,oobs,0
wo_ea_6801_20151201,213.638,oobs,0
wo_ea_6801_20160101,213.605,oobs,0
wo_ea_6801_20160201,213.572,oobs,0
wo_ea_6801_20160301,213.539,oobs,0
wo_ea_6801_20160401,213.507,oobs,0
wo_ea_6801_20160501,213.476,oobs,0
wo_ea_6801_20160601,213.449,oobs,0
wo_ea_6801_20160701,213.421,oobs,0
wo_ea_6801_20160801,213.393,oobs,0
wo_ea_6801_20160901,213.367,oobs,0
wo_ea_6801_20161001,213.341,oobs,0
wo_ea_6801_20161101,213.314,oobs,0
wo_ea_6801_20161201,213.288,oobs,0
wo_ea_6801_20170101,213.26,oobs,0
wo_ea_6801_20170201,213.234,oobs,0
wo_ea_6801_20170301,213.208,oobs,0
wo_ea_6801_20170401,213.18,oobs,0
wo_ea_6801_20170501,213.153,oobs,0
wo_ea_6801_20170601,213.124,oobs,0
wo_ea_6801_20170701,213.096,oobs,0
wo_ea_6801_20170801,213.067,oobs,0
wo_ea_6801_20170901,213.038,oobs,0
wo_ea_6801_20171001,213.009,oobs,0
wo_ea_6801_20171101,212.98,oobs,0
wo_ea_6801_20171201,212.951,oobs,0
wo_ea_6801_20180101,212.921,oobs,0
wo_ea_6801_20180201,212.893,oobs,0
wo_ea_6801_20180301,212.864,oobs,0
wo_ea_6801_20180401,212.833,oobs,0
wo_ea_6801_20180501,212.803,oobs,0
wo_ea_6801_20180601,212.773,oobs,0
wo_ea_6801_20180701,212.742,oobs,0
wo_ea_6801_20180801,212.709,oobs,0
wo_ea_6801_20180901,212.675,oobs,0
wo_ea_6801_20181001,212.641,oobs,0
wo_ea_6801_20181101,212.607,oobs,0
wo_ea_6801_20181201,212.574,oobs,0
wo_ea_6801_20190101,212.542,oobs,0
wo_ea_6801_20190201,212.511,oobs,0
wo_ea_6801_20190301,212.479,oobs,0
wo_ea_6801_20190401,212.446,oobs,0
wo_ea_6801_20190501,212.413,oobs,0
wo_ea_6801_20190601,212.381,oobs,0
wo_ea_6801_20190701,212.348,oobs,0
wo_ea_6801_20190801,212.315,oobs,0
wo_ea_6801_20190901,212.283,oobs,0
wo_ea_6801_20191001,212.25,oobs,0
wo_ea_6801_20191101,212.217,oobs,0
wo_ea_6801_20191201,212.184,oobs,0
wo_ea_6801_20200101,212.15,oobs,0
wo_ea_6801_20200201,212.117,oobs,0
wo_ea_6801_20200301,212.085,oobs,0
wo_ea_6801_20200401,212.051,oobs,0
wo_ea_6801_20200501,212.018,oobs,0
wo_ea_6801_20200601,211.985,oobs,0
wo_ea_6801_20200701,211.953,oobs,0
wo_ea_6801_20200801,211.919,oobs,0
wo_ea_6801_20200901,211.886,oobs,0
wo_ea_6801_20201001,211.854,oobs,0
wo_ea_6801_20201101,211.822,oobs,0
wo_ea_6801_20201201,211.79,oobs,0
wo_ea_6801_20210101,211.758,oobs,0
wo_ea_6801_20210201,211.727,oobs,0
wo_ea_6801_20210301,211.696,oobs,0
wo_ea_6801_20210401,211.663,oobs,0
wo_ea_6801_20210501,211.631,oobs,0
wo_ea_6801_20210601,211.599,oobs,0
wo_ea_6801_20210701,211.567,oobs,0
wo_ea_6801_20210801,211.534,oobs,0
wo_ea_6801_20210901,211.503,oobs,0
wo_ea_6801_20211001,211.472,oobs,0
wo_ea_6801_20211101,211.443,oobs,0
wo_ea_6801_20211201,211.414,oobs,0
wo_ht_0001_20150101,286.982,oobs,0
wo_ht_0001_20150201,292.119,oobs,0
wo_ht_0001_20150301,292.748,oobs,0
wo_ht_0001_20150401,292.896,oobs,0
wo_ht_0001_20150501,292.912,oobs,0
wo_ht_0001_20150601,292.94,oobs,0
wo_ht_0001_20150701,293.034,oobs,0
wo_ht_0001_20150801,293.09,oobs,0
wo_ht_0001_20150901,293.044,oobs,0
wo_ht_0001_20151001,292.952,oobs,0
wo_ht_0001_20151101,292.856,oobs,0
wo_ht_0001_20151201,292.856,oobs,0
wo_ht_0001_20160101,292.901,oobs,0
wo_ht_0001_20160201,292.916,oobs,0
wo_ht_0001_20160301,292.873,oobs,0
wo_ht_0001_20160401,292.839,oobs,0
wo_ht_0001_20160501,292.834,oobs,0
wo_ht_0001_20160601,292.861,oobs,0
wo_ht_0001_20160701,292.901,oobs,0
wo_ht_0001_20160801,292.877,oobs,0
wo_ht_0001_20160901,292.823,oobs,0
wo_ht_0001_20161001,292.787,oobs,0
wo_ht_0001_20161101,292.726,oobs,0
wo_ht_0001_20161201,292.673,oobs,0
wo_ht_0001_20170101,292.642,oobs,0
wo_ht_0001_20170201,292.608,oobs,0
wo_ht_0001_20170301,292.583,oobs,0
wo_ht_0001_20170401,292.56,oobs,0
wo_ht_0001_20170501,292.523,oobs,0
wo_ht_0001_20170601,292.448,oobs,0
wo_ht_0001_20170701,292.344,oobs,0
wo_ht_0001_20170801,292.222,oobs,0
wo_ht_0001_20170901,292.094,oobs,0
wo_ht_0001_20171001,291.972,oobs,0
wo_ht_0001_20171101,291.858,oobs,0
wo_ht_0001_20171201,291.748,oobs,0
wo_ht_0001_20180101,291.637,oobs,0
wo_ht_0001_20180201,291.534,oobs,0
wo_ht_0001_20180301,291.433,oobs,0
wo_ht_0001_20180401,291.33,oobs,0
wo_ht_0001_20180501,291.231,oobs,0
wo_ht_0001_20180601,291.134,oobs,0
wo_ht_0001_20180701,291.039,oobs,0
wo_ht_0001_20180801,290.945,oobs,0
wo_ht_0001_20180901,290.855,oobs,0
wo_ht_0001_20181001,290.767,oobs,0
wo_ht_0001_20181101,290.681,oobs,0
wo_ht_0001_20181201,290.595,oobs,0
wo_ht_0001_20190101,290.51,oobs,0
wo_ht_0001_20190201,290.429,oobs,0
wo_ht_0001_20190301,290.35,oobs,0
wo_ht_0001_20190401,290.269,oobs,0
wo_ht_0001_20190501,290.188,oobs,0
wo_ht_0001_20190601,290.109,oobs,0
wo_ht_0001_20190701,290.029,oobs,0
wo_ht_0001_20190801,289.949,oobs,0
wo_ht_0001_20190901,289.871,oobs,0
wo_ht_0001_20191001,289.793,oobs,0
wo_ht_0001_20191101,289.716,oobs,0
wo_ht_0001_20191201,289.64,oobs,0
wo_ht_0001_20200101,289.563,oobs,0
wo_ht_0001_20200201,289.489,oobs,0
wo_ht_0001_20200301,289.415,oobs,0
wo_ht_0001_20200401,289.34,oobs,0
wo_ht_0001_20200501,289.266,oobs,0
wo_ht_0001_20200601,289.192,oobs,0
wo_ht_0001_20200701,289.118,oobs,0
wo_ht_0001_20200801,289.043,oobs,0
wo_ht_0001_20200901,288.97,oobs,0
wo_ht_0001_20201001,288.898,oobs,0
wo_ht_0001_20201101,288.826,oobs,0
wo_ht_0001_20201201,288.754,oobs,0
wo_ht_0001_20210101,288.681,oobs,0
wo_ht_0001_20210201,288.613,oobs,0
wo_ht_0001_20210301,288.545,oobs,0
wo_ht_0001_20210401,288.475,oobs,0
wo_ht_0001_20210501,288.405,oobs,0
wo_ht_0001_20210601,288.335,oobs,0
wo_ht_0001_20210701,288.266,oobs,0
wo_ht_0001_20210801,288.196,oobs,0
wo_ht_0001_20210901,288.127,oobs,0
wo_ht_0001_20211001,288.059,oobs,0
wo_ht_0001_20211101,287.99,oobs,0
wo_ht_0001_20211201,287.922,oobs,0
wp_ht_1051_20150113,279.336,burnin,0
wp_ht_1051_20150218,279.55,burnin,0
wp_ht_1051_20150311,279.763,burnin,0
wp_ht_1051_20150409,279.671,burnin,0
wp_ht_1051_20150709,280.86,burnin,0
wp_ht_1051_20150817,279.306,burnin,0
wp_ht_1051_20150914,279.214,burnin,0
wp_ht_1051_20151019,279.092,burnin,0
wp_ht_1051_20151210,279.671,burnin,0
wp_ht_1051_20160210,279.153,burnin,0
wp_ht_1051_20160315,279.336,burnin,0
wp_ht_1051_20160419,281.013,burnin,0
wp_ht_1051_20160510,280.068,burnin,0
wp_ht_1051_20160621,280.555,burnin,0
wp_ht_1051_20160712,279.275,zb004,0.5
wp_ht_1051_20160809,279.306,zb004,0.5
wp_ht_1051_20160915,279.702,zb004,0.5
wp_ht_1051_20161013,279.885,zb004,0.5
wp_ht_1051_20161114,279.275,zb004,0.5
wp_ht_1051_20161212,279.702,zb004,0.5
wp_ht_1051_20170109,278.422,zb004,0.5
wp_ht_1051_20170213,279.763,zb004,0.5
wp_ht_1051_20170413,279.58,zb004,0.5
wp_ht_1051_20170515,279.519,zb004,0.5
wp_ht_1051_20170615,279.397,zb004,0.5
wp_ht_1051_20170718,278.666,zb004,0.5
wp_ht_1051_20170808,279.214,zb004,0.5
wp_ht_1051_20170915,279.458,zb004,0.5
wp_ht_1051_20171013,279.519,zb004,0.5
wp_ht_1051_20171110,279.428,zb004,0.5
wp_ht_1051_20171215,279.367,zb004,0.5
wp_ht_1051_20180111,279.397,zb004,0.5
wp_ht_1051_20180216,278.3,zb004,0.5
wp_ht_1051_20180416,279.403,zb004,0.5
wp_ht_1051_20180614,279.092,zb004,0.5
wp_ht_1051_20180711,279.184,zb004,0.5
wp_ht_1051_20180809,278.391,zb004,0.5
wp_ht_1051_20180914,279.641,zb004,0.5
wp_ht_1051_20181112,280.373,zb004,0.5
wp_ht_1051_20181214,280.433,zb004,0.5
wp_ht_1051_20190215,279.214,zb004,0.5
wp_ht_1051_20190315,279.702,zb004,0.5
wp_ht_1051_20190412,279.519,zb004,0.5
wp_ht_1051_20190712,279.428,zb004,0.5
wp_ht_1051_20190820,279.153,zb004,0.5
wp_ht_1051_20190913,279.275,zb004,0.5
wp_ht_1051_20191018,279.214,zb004,0.5
wp_ht_1051_20191115,278.605,zb004,0.5
wp_ht_1051_20200117,279.519,valid,0
wp_ht_1051_20200219,279.458,valid,0
wp_ht_1051_20200319,278.879,valid,0
wp_ht_1051_20200617,279.58,valid,0
wp_ht_1051_20200812,279.184,valid,0
wp_ht_1051_20200917,279.519,valid,0
wp_ht_1051_20201015,279.214,valid,0
wp_ht_1051_20201119,279.275,valid,0
wp_ht_1051_20201216,279.336,valid,0
wp_ht_1051_20210114,279.336,valid,0
wp_ht_1051_20210225,278.849,valid,0
wp_ht_1051_20210318,278.849,valid,0
wp_ht_1051_20210415,279.214,valid,0
wp_ht_1051_20210513,279.458,valid,0
wp_ht_1051_20210715,279.489,valid,0
wp_ht_1051_20210819,279.336,valid,0
wo_ht_1051_20150101,262.617,oobs,0
wo_ht_1051_20150201,262.25,oobs,0
wo_ht_1051_20150301,261.978,oobs,0
wo_ht_1051_20150401,261.776,oobs,0
wo_ht_1051_20150501,261.553,oobs,0
wo_ht_1051_20150601,261.267,oobs,0
wo_ht_1051_20150701,261.119,oobs,0
wo_ht_1051_20150801,261.194,oobs,0
wo_ht_1051_20150901,261.061,oobs,0
wo_ht_1051_20151001,260.903,oobs,0
wo_ht_1051_20151101,260.782,oobs,0
wo_ht_1051_20151201,260.685,oobs,0
wo_ht_1051_20160101,260.712,oobs,0
wo_ht_1051_20160201,260.668,oobs,0
wo_ht_1051_20160301,260.575,oobs,0
wo_ht_1051_20160401,260.459,oobs,0
wo_ht_1051_20160501,260.329,oobs,0
wo_ht_1051_20160601,260.21,oobs,0
wo_ht_1051_20160701,260.146,oobs,0
wo_ht_1051_20160801,260.08,oobs,0
wo_ht_1051_20160901,260.013,oobs,0
wo_ht_1051_20161001,259.933,oobs,0
wo_ht_1051_20161101,259.87,oobs,0
wo_ht_1051_20161201,259.815,oobs,0
wo_ht_1051_20170101,259.758,oobs,0
wo_ht_1051_20170201,259.632,oobs,0
wo_ht_1051_20170301,259.534,oobs,0
wo_ht_1051_20170401,259.477,oobs,0
wo_ht_1051_20170501,259.398,oobs,0
wo_ht_1051_20170601,259.299,oobs,0
wo_ht_1051_20170701,259.052,oobs,0
wo_ht_1051_20170801,258.96,oobs,0
wo_ht_1051_20170901,258.895,oobs,0
wo_ht_1051_20171001,258.857,oobs,0
wo_ht_1051_20171101,258.728,oobs,0
wo_ht_1051_20171201,258.47,oobs,0
wo_ht_1051_20180101,258.475,oobs,0
wo_ht_1051_20180201,258.416,oobs,0
wo_ht_1051_20180301,258.331,oobs,0
wo_ht_1051_20180401,258.38,oobs,0
wo_ht_1051_20180501,258.125,oobs,0
wo_ht_1051_20180601,257.881,oobs,0
wo_ht_1051_20180701,257.743,oobs,0
wo_ht_1051_20180801,257.806,oobs,0
wo_ht_1051_20180901,257.786,oobs,0
wo_ht_1051_20181001,257.552,oobs,0
wo_ht_1051_20181101,257.408,oobs,0
wo_ht_1051_20181201,257.395,oobs,0
wo_ht_1051_20190101,257.515,oobs,0
wo_ht_1051_20190201,257.469,oobs,0
wo_ht_1051_20190301,257.507,oobs,0
wo_ht_1051_20190401,257.426,oobs,0
wo_ht_1051_20190501,257.475,oobs,0
wo_ht_1051_20190601,257.352,oobs,0
wo_ht_1051_20190701,257.24,oobs,0
wo_ht_1051_20190801,257.196,oobs,0
wo_ht_1051_20190901,257.163,oobs,0
wo_ht_1051_20191001,257.069,oobs,0
wo_ht_1051_20191101,257.347,oobs,0
wo_ht_1051_20191201,257.275,oobs,0
wo_ht_1051_20200101,257.229,oobs,0
wo_ht_1051_20200201,257.112,oobs,0
wo_ht_1051_20200301,257.149,oobs,0
wo_ht_1051_20200401,257.032,oobs,0
wo_ht_1051_20200501,256.997,oobs,0
wo_ht_1051_20200601,256.893,oobs,0
wo_ht_1051_20200701,256.864,oobs,0
wo_ht_1051_20200801,256.798,oobs,0
wo_ht_1051_20200901,256.747,oobs,0
wo_ht_1051_20201001,256.651,oobs,0
wo_ht_1051_20201101,256.637,oobs,0
wo_ht_1051_20201201,256.585,oobs,0
wo_ht_1051_20210101,256.542,oobs,0
wo_ht_1051_20210201,256.447,oobs,0
wo_ht_1051_20210301,256.429,oobs,0
wo_ht_1051_20210401,256.371,oobs,0
wo_ht_1051_20210501,256.313,oobs,0
wo_ht_1051_20210601,255.947,oobs,0
wo_ht_1051_20210701,256.094,oobs,0
wo_ht_1051_20210801,256.143,oobs,0
wo_ht_1051_20210901,256.064,oobs,0
wo_ht_1051_20211001,256.012,oobs,0
wo_ht_1051_20211101,255.96,oobs,0
wo_ht_1051_20211201,255.913,oobs,0
wp_ht_1062_20150112,242.072,burnin,0
wp_ht_1062_20150219,246.278,burnin,0
wp_ht_1062_20150316,247.284,burnin,0
wp_ht_1062_20150408,239.329,burnin,0
wp_ht_1062_20150514,248.321,burnin,0
wp_ht_1062_20150610,250.668,burnin,0
wp_ht_1062_20150708,252.405,burnin,0
wp_ht_1062_20150814,240.396,burnin,0
wp_ht_1062_20150910,238.079,burnin,0
wp_ht_1062_20151015,235.092,burnin,0
wp_ht_1062_20151116,234.361,burnin,0
wp_ht_1062_20151210,246.37,burnin,0
wp_ht_1062_20150108,242.712,burnin,0
wp_ht_1062_20160209,251.216,burnin,0
wp_ht_1062_20160316,250.576,burnin,0
wp_ht_1062_20160412,251.003,burnin,0
wp_ht_1062_20160511,252.1,burnin,0
wp_ht_1062_20160622,256.002,burnin,0
wp_ht_1062_20160713,245.516,zb005,0.5
wp_ht_1062_20160815,244.785,zb005,0.5
wp_ht_1062_20160914,251.856,zb005,0
wp_ht_1062_20161011,250.607,zb005,0
wp_ht_1062_20161115,251.186,zb005,0.5
wp_ht_1062_20161213,250.363,zb005,0.5
wp_ht_1062_20170110,249.814,zb005,0.5
wp_ht_1062_20170214,250.058,zb005,0
wp_ht_1062_20170316,252.405,zb005,0.5
wp_ht_1062_20170414,250.302,zb005,0.5
wp_ht_1062_20170516,245.394,zb005,0.5
wp_ht_1062_20170613,248.107,zb005,0
wp_ht_1062_20170718,242.377,zb005,0.5
wp_ht_1062_20170809,236.433,zb005,0.5
wp_ht_1062_20170913,237.043,zb005,0.5
wp_ht_1062_20171012,238.323,zb005,0.5
wp_ht_1062_20171109,239.542,zb005,0.5
wp_ht_1062_20171214,241.584,zb005,0.5
wp_ht_1062_20180109,242.895,zb005,0.5
wp_ht_1062_20180213,243.627,zb005,0.5
wp_ht_1062_20180316,242.712,zb005,0.5
wp_ht_1062_20180419,242.255,zb005,0.5
wp_ht_1062_20180510,241.95,zb005,0.5
wp_ht_1062_20180613,239.786,zb005,0.5
wp_ht_1062_20180712,229.911,zb005,0.5
wp_ht_1062_20180810,230.094,zb005,0.5
wp_ht_1062_20180913,228.204,zb005,0.5
wp_ht_1062_20181011,236.494,zb005,0.5
wp_ht_1062_20181109,243.566,zb005,0.5
wp_ht_1062_20181213,247.65,zb005,0
wp_ht_1062_20190110,250.027,zb005,0
wp_ht_1062_20190214,253.929,zb005,0.5
wp_ht_1062_20190314,252.557,zb005,0
wp_ht_1062_20190411,251.978,zb005,0
wp_ht_1062_20190509,254.66,zb005,0
wp_ht_1062_20190613,256.55,zb005,0
wp_ht_1062_20190711,253.594,zb005,0
wp_ht_1062_20190815,241.584,zb005,0.5
wp_ht_1062_20190912,239.055,zb005,0.5
wp_ht_1062_20191017,237.957,zb005,0.5
wp_ht_1062_20191113,237.744,zb005,0.5
wp_ht_1062_20191212,238.689,zb005,0.5
wp_ht_1062_20200116,232.349,valid,0
wp_ht_1062_20200218,239.542,valid,0
wp_ht_1062_20200318,236.921,valid,0
wp_ht_1062_20200616,239.542,valid,0
wp_ht_1062_20200714,230.398,valid,0
wp_ht_1062_20200811,230.154,valid,0
wp_ht_1062_20200916,232.898,valid,0
wp_ht_1062_20201015,230.825,valid,0
wp_ht_1062_20201118,228.051,valid,0
wp_ht_1062_20201215,229.758,valid,0
wp_ht_1062_20210113,229.606,valid,0
wp_ht_1062_20210224,229.697,valid,0
wp_ht_1062_20210317,230.398,valid,0
wp_ht_1062_20210512,229.301,valid,0
wp_ht_1062_20210616,233.721,valid,0
wp_ht_1062_20210714,234.666,valid,0
wp_ht_1062_20210818,234.666,valid,0
wo_ht_1062_20150101,222.224,oobs,0
wo_ht_1062_20150201,222.825,oobs,0
wo_ht_1062_20150301,223.015,oobs,0
wo_ht_1062_20150401,223.143,oobs,0
wo_ht_1062_20150501,223.251,oobs,0
wo_ht_1062_20150601,223.349,oobs,0
wo_ht_1062_20150701,223.395,oobs,0
wo_ht_1062_20150801,223.415,oobs,0
wo_ht_1062_20150901,223.533,oobs,0
wo_ht_1062_20151001,223.581,oobs,0
wo_ht_1062_20151101,223.649,oobs,0
wo_ht_1062_20151201,223.679,oobs,0
wo_ht_1062_20160101,223.714,oobs,0
wo_ht_1062_20160201,223.745,oobs,0
wo_ht_1062_20160301,223.785,oobs,0
wo_ht_1062_20160401,223.809,oobs,0
wo_ht_1062_20160501,223.841,oobs,0
wo_ht_1062_20160601,223.851,oobs,0
wo_ht_1062_20160701,223.85,oobs,0
wo_ht_1062_20160801,223.877,oobs,0
wo_ht_1062_20160901,223.895,oobs,0
wo_ht_1062_20161001,223.914,oobs,0
wo_ht_1062_20161101,223.943,oobs,0
wo_ht_1062_20161201,223.955,oobs,0
wo_ht_1062_20170101,223.98,oobs,0
wo_ht_1062_20170201,223.981,oobs,0
wo_ht_1062_20170301,224.012,oobs,0
wo_ht_1062_20170401,224.09,oobs,0
wo_ht_1062_20170501,224.111,oobs,0
wo_ht_1062_20170601,224.123,oobs,0
wo_ht_1062_20170701,224.124,oobs,0
wo_ht_1062_20170801,224.13,oobs,0
wo_ht_1062_20170901,224.132,oobs,0
wo_ht_1062_20171001,224.127,oobs,0
wo_ht_1062_20171101,224.149,oobs,0
wo_ht_1062_20171201,224.161,oobs,0
wo_ht_1062_20180101,224.168,oobs,0
wo_ht_1062_20180201,224.16,oobs,0
wo_ht_1062_20180301,224.169,oobs,0
wo_ht_1062_20180401,224.182,oobs,0
wo_ht_1062_20180501,224.201,oobs,0
wo_ht_1062_20180601,224.21,oobs,0
wo_ht_1062_20180701,224.225,oobs,0
wo_ht_1062_20180801,224.271,oobs,0
wo_ht_1062_20180901,224.307,oobs,0
wo_ht_1062_20181001,224.309,oobs,0
wo_ht_1062_20181101,224.318,oobs,0
wo_ht_1062_20181201,224.314,oobs,0
wo_ht_1062_20190101,224.303,oobs,0
wo_ht_1062_20190201,224.323,oobs,0
wo_ht_1062_20190301,224.345,oobs,0
wo_ht_1062_20190401,224.358,oobs,0
wo_ht_1062_20190501,224.375,oobs,0
wo_ht_1062_20190601,224.346,oobs,0
wo_ht_1062_20190701,224.368,oobs,0
wo_ht_1062_20190801,224.317,oobs,0
wo_ht_1062_20190901,224.33,oobs,0
wo_ht_1062_20191001,224.353,oobs,0
wo_ht_1062_20191101,224.382,oobs,0
wo_ht_1062_20191201,224.386,oobs,0
wo_ht_1062_20200101,224.388,oobs,0
wo_ht_1062_20200201,224.397,oobs,0
wo_ht_1062_20200301,224.405,oobs,0
wo_ht_1062_20200401,224.41,oobs,0
wo_ht_1062_20200501,224.371,oobs,0
wo_ht_1062_20200601,224.382,oobs,0
wo_ht_1062_20200701,224.355,oobs,0
wo_ht_1062_20200801,224.39,oobs,0
wo_ht_1062_20200901,224.379,oobs,0
wo_ht_1062_20201001,224.372,oobs,0
wo_ht_1062_20201101,224.378,oobs,0
wo_ht_1062_20201201,224.383,oobs,0
wo_ht_1062_20210101,224.385,oobs,0
wo_ht_1062_20210201,224.382,oobs,0
wo_ht_1062_20210301,224.386,oobs,0
wo_ht_1062_20210401,224.39,oobs,0
wo_ht_1062_20210501,224.405,oobs,0
wo_ht_1062_20210601,224.382,oobs,0
wo_ht_1062_20210701,224.377,oobs,0
wo_ht_1062_20210801,224.373,oobs,0
wo_ht_1062_20210901,224.367,oobs,0
wo_ht_1062_20211001,224.361,oobs,0
wo_ht_1062_20211101,224.358,oobs,0
wo_ht_1062_20211201,224.354,oobs,0
wp_ht_1090_20150116,310.748,burnin,0
wp_ht_1090_20150218,310.688,burnin,0
wp_ht_1090_20150311,310.718,burnin,0
wp_ht_1090_20150409,310.261,burnin,0
wp_ht_1090_20150515,311.968,burnin,0
wp_ht_1090_20150615,312.73,burnin,0
wp_ht_1090_20150715,312.212,burnin,0
wp_ht_1090_20150815,311.693,burnin,0
wp_ht_1090_20150911,311.145,burnin,0
wp_ht_1090_20151014,311.267,burnin,0
wp_ht_1090_20160808,313.644,zb006,0.5
wp_ht_1090_20160912,314.01,zb006,0.5
